,filename,xtl,xbr,ytl,ybr,label
5057,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,711,784,531,606,cap
5058,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,471,548,625,700,cap
5059,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,362,426,417,478,cap
5060,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,697,777,330,403,cap
5061,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,132,218,597,677,cap
5062,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,467,541,414,479,cap
5063,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,952,1030,324,395,cap
5064,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,375,442,512,574,cap
5065,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,1074,1158,335,412,cap
5066,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,122,193,194,260,cap
5067,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,248,316,618,682,cap
5068,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,216,289,79,146,cap
5069,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,129,200,291,354,cap
5070,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,131,204,400,464,cap
5071,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,455,526,0,51,cap
5072,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,230,311,303,373,cap
5073,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,953,1033,214,289,cap
5074,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,328,401,204,275,cap
5075,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,1089,1171,554,625,cap
5076,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,371,446,616,688,cap
5077,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,602,675,631,702,cap
5078,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,240,317,515,588,cap
5079,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,464,536,203,273,cap
5080,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,701,777,215,285,cap
5081,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,946,1026,0,63,cap
5082,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,1073,1165,0,71,cap
5083,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,140,212,496,565,cap
5084,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,233,307,401,472,cap
5085,Data/ObjectDetectionData/Images/mojtaba177_crp_1.jpg,452,527,91,163,cap
5086,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,821,899,332,402,cap
5087,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,963,1105,157,274,wine_bottle
5088,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,717,876,146,266,wine_bottle
5089,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,582,759,147,268,wine_bottle
5090,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,468,642,148,260,wine_bottle
5091,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,334,526,135,261,wine_bottle
5092,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,573,651,196,269,cap
5093,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,578,659,311,382,cap
5094,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,594,670,410,478,cap
5095,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,834,991,158,272,wine_bottle
5096,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,593,672,516,585,cap
5097,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,1101,1199,452,611,wine_bottle
5098,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,830,914,78,153,cap
5099,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,483,560,500,574,cap
5100,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,1073,1152,225,299,cap
5101,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,817,896,0,55,cap
5102,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,448,526,308,379,cap
5103,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,702,781,423,502,cap
5104,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,343,409,301,362,cap
5105,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,821,899,203,275,cap
5106,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,711,784,522,596,cap
5107,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,471,548,616,690,cap
5108,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,362,426,408,468,cap
5109,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,697,777,320,394,cap
5110,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,132,218,587,668,cap
5111,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,467,541,404,470,cap
5112,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,952,1030,315,386,cap
5113,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,375,442,502,565,cap
5114,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,1074,1158,325,402,cap
5115,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,122,193,185,251,cap
5116,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,248,316,608,673,cap
5117,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,216,289,70,137,cap
5118,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,129,200,282,345,cap
5119,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,131,204,390,454,cap
5120,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,455,526,0,41,cap
5121,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,230,311,294,363,cap
5122,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,953,1033,205,280,cap
5123,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,328,401,194,266,cap
5124,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,1089,1171,544,615,cap
5125,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,371,446,607,678,cap
5126,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,602,675,622,693,cap
5127,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,240,317,505,579,cap
5128,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,464,536,194,263,cap
5129,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,701,777,205,276,cap
5130,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,946,1026,0,54,cap
5131,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,1073,1165,0,62,cap
5132,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,140,212,486,556,cap
5133,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,233,307,392,463,cap
5134,Data/ObjectDetectionData/Images/mojtaba177_crp_2.jpg,452,527,82,153,cap
5135,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,179,270,632,712,cap
5136,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,589,691,635,733,cap
5137,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,318,409,630,713,cap
5138,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,40,114,650,719,cap
5139,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,877,982,632,731,cap
5140,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,446,549,634,721,cap
5141,Data/ObjectDetectionData/Images/mojtaba177_crp_3.jpg,734,843,639,745,cap
5142,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,62,181,360,525,wine_bottle
5143,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,848,956,585,790,wine_bottle
5144,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,714,813,591,787,wine_bottle
5145,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,726,831,54,196,wine_bottle
5146,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,182,276,266,406,wine_bottle
5147,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,187,273,565,751,wine_bottle
5148,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,317,410,469,645,wine_bottle
5149,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,455,549,362,529,wine_bottle
5150,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,727,829,98,197,cap
5151,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,586,683,122,209,cap
5152,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,445,544,218,317,cap
5153,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,179,265,686,765,cap
5154,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,314,402,236,323,cap
5155,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,585,689,0,81,cap
5156,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,308,396,569,661,cap
5157,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,30,115,7,86,cap
5158,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,445,544,0,68,cap
5159,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,450,533,580,664,cap
5160,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,60,135,560,633,cap
5161,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,177,268,335,419,cap
5162,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,311,403,109,195,cap
5163,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,50,136,454,533,cap
5164,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,445,547,113,201,cap
5165,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,172,263,0,84,cap
5166,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,583,680,239,331,cap
5167,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,313,405,0,77,cap
5168,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,581,672,575,668,cap
5169,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,450,543,456,546,cap
5170,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,179,264,117,198,cap
5171,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,36,122,227,310,cap
5172,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,717,814,706,799,cap
5173,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,312,408,346,433,cap
5174,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,47,128,106,182,cap
5175,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,862,959,716,799,cap
5176,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,581,677,485,572,cap
5177,Data/ObjectDetectionData/Images/mojtaba177_crp_4.jpg,577,681,359,460,cap
5178,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,62,181,351,515,wine_bottle
5179,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,848,956,576,781,wine_bottle
5180,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,714,813,582,778,wine_bottle
5181,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,726,831,45,187,wine_bottle
5182,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,182,276,256,396,wine_bottle
5183,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,187,273,555,742,wine_bottle
5184,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,317,410,459,635,wine_bottle
5185,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,455,549,353,520,wine_bottle
5186,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,727,829,89,188,cap
5187,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,586,683,113,200,cap
5188,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,445,544,209,307,cap
5189,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,179,265,677,756,cap
5190,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,314,402,226,313,cap
5191,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,585,689,0,71,cap
5192,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,308,396,560,651,cap
5193,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,30,115,0,76,cap
5194,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,445,544,0,58,cap
5195,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,450,533,570,654,cap
5196,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,60,135,550,623,cap
5197,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,177,268,325,409,cap
5198,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,311,403,100,186,cap
5199,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,50,136,444,524,cap
5200,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,445,547,103,192,cap
5201,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,172,263,0,74,cap
5202,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,583,680,230,321,cap
5203,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,313,405,0,68,cap
5204,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,581,672,566,659,cap
5205,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,450,543,446,536,cap
5206,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,179,264,107,189,cap
5207,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,36,122,217,300,cap
5208,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,717,814,697,797,cap
5209,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,312,408,337,424,cap
5210,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,47,128,96,172,cap
5211,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,862,959,707,799,cap
5212,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,581,677,475,563,cap
5213,Data/ObjectDetectionData/Images/mojtaba177_crp_5.jpg,577,681,349,451,cap
5214,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,918,989,663,737,cap
5215,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,556,640,629,704,cap
5216,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,675,753,642,720,cap
5217,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,817,897,638,711,cap
5218,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,1076,1154,643,716,cap
5219,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,454,525,757,799,cap
5220,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,454,638,698,799,wine_bottle
5221,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,91,160,637,704,cap
5222,Data/ObjectDetectionData/Images/mojtaba179_crp_0.jpg,315,393,629,706,cap
5223,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,584,761,156,276,wine_bottle
5224,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,578,658,320,391,cap
5225,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,593,670,418,487,cap
5226,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,1071,1151,234,307,cap
5227,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,469,547,522,596,cap
5228,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,450,527,88,158,cap
5229,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,1092,1174,556,627,cap
5230,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,956,1040,660,735,cap
5231,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,950,1028,322,393,cap
5232,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,599,671,636,707,cap
5233,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,471,548,623,697,cap
5234,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,133,218,599,679,cap
5235,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,231,311,294,364,cap
5236,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,234,308,398,469,cap
5237,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,243,320,515,589,cap
5238,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,250,317,616,681,cap
5239,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,368,442,615,687,cap
5240,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,377,444,507,569,cap
5241,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,361,424,417,478,cap
5242,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,349,415,307,367,cap
5243,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,331,403,203,275,cap
5244,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,456,529,205,275,cap
5245,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,450,529,311,382,cap
5246,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,466,540,414,480,cap
5247,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,454,525,0,52,cap
5248,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,593,671,524,594,cap
5249,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,702,779,215,285,cap
5250,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,698,778,325,399,cap
5251,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,833,990,162,276,wine_bottle
5252,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,703,781,428,506,cap
5253,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,715,789,524,599,cap
5254,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,713,783,651,720,cap
5255,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,828,903,661,731,cap
5256,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,817,895,338,408,cap
5257,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,819,897,214,285,cap
5258,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,815,899,100,175,cap
5259,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,142,213,493,562,cap
5260,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,133,206,392,455,cap
5261,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,1104,1198,449,608,wine_bottle
5262,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,130,200,287,349,cap
5263,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,121,191,192,258,cap
5264,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,714,872,153,274,wine_bottle
5265,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,217,290,81,148,cap
5266,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,813,891,0,63,cap
5267,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,940,1020,0,63,cap
5268,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,950,1029,213,288,cap
5269,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,1071,1162,0,74,cap
5270,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,1071,1155,334,411,cap
5271,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,959,1101,164,282,wine_bottle
5272,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,572,651,205,278,cap
5273,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,337,528,141,267,wine_bottle
5274,Data/ObjectDetectionData/Images/mojtaba179_crp_1.jpg,467,641,156,268,wine_bottle
5275,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,584,761,147,268,wine_bottle
5276,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,578,658,311,382,cap
5277,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,593,670,410,478,cap
5278,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,1071,1151,225,299,cap
5279,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,469,547,514,587,cap
5280,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,450,527,80,150,cap
5281,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,1092,1174,548,619,cap
5282,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,956,1040,651,726,cap
5283,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,950,1028,313,384,cap
5284,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,599,671,628,699,cap
5285,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,471,548,614,689,cap
5286,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,133,218,590,671,cap
5287,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,231,311,286,355,cap
5288,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,234,308,389,460,cap
5289,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,243,320,507,580,cap
5290,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,250,317,608,672,cap
5291,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,368,442,607,678,cap
5292,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,377,444,498,561,cap
5293,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,361,424,409,469,cap
5294,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,349,415,298,359,cap
5295,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,331,403,195,266,cap
5296,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,456,529,197,266,cap
5297,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,450,529,302,374,cap
5298,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,466,540,406,471,cap
5299,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,454,525,0,44,cap
5300,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,593,671,516,585,cap
5301,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,702,779,207,277,cap
5302,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,698,778,317,391,cap
5303,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,833,990,154,268,wine_bottle
5304,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,703,781,419,498,cap
5305,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,715,789,516,590,cap
5306,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,713,783,642,712,cap
5307,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,828,903,653,723,cap
5308,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,817,895,330,399,cap
5309,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,819,897,205,277,cap
5310,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,815,899,92,167,cap
5311,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,142,213,485,554,cap
5312,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,133,206,383,447,cap
5313,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,1104,1198,441,599,wine_bottle
5314,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,130,200,278,341,cap
5315,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,121,191,184,250,cap
5316,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,714,872,145,265,wine_bottle
5317,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,217,290,72,139,cap
5318,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,813,891,0,54,cap
5319,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,940,1020,0,55,cap
5320,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,950,1029,204,279,cap
5321,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,1071,1162,0,65,cap
5322,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,1071,1155,326,403,cap
5323,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,959,1101,156,273,wine_bottle
5324,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,572,651,197,270,cap
5325,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,337,528,132,259,wine_bottle
5326,Data/ObjectDetectionData/Images/mojtaba179_crp_2.jpg,467,641,147,259,wine_bottle
5327,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,742,829,665,743,cap
5328,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,582,683,648,746,cap
5329,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,877,983,634,733,cap
5330,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,39,113,656,725,cap
5331,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,177,268,643,723,cap
5332,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,312,403,641,725,cap
5333,Data/ObjectDetectionData/Images/mojtaba179_crp_3.jpg,440,543,640,727,cap
5334,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,183,276,265,405,wine_bottle
5335,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,445,528,582,666,cap
5336,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,713,813,590,786,wine_bottle
5337,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,579,670,571,664,cap
5338,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,725,831,54,196,wine_bottle
5339,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,313,405,0,78,cap
5340,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,863,954,724,799,cap
5341,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,584,679,370,461,cap
5342,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,588,669,491,567,cap
5343,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,714,811,707,799,cap
5344,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,724,826,106,205,cap
5345,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,585,689,0,92,cap
5346,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,444,542,0,80,cap
5347,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,585,682,125,211,cap
5348,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,444,545,108,196,cap
5349,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,449,542,460,550,cap
5350,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,317,410,468,644,wine_bottle
5351,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,187,273,564,750,wine_bottle
5352,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,65,184,362,527,wine_bottle
5353,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,313,405,107,193,cap
5354,Data/ObjectDetectionData/Images/mojtaba179_crp_4.jpg,311,399,237,323,cap
